Mod:Item:MetaData, Localized Name
betternether:cincinnasite_pillar, Cincinnasite Pillar
betternether:cincinnasite_bricks, Cincinnasite Bricks
betternether:cincinnasite_brick_plate, Cincinnasite Brick Plate
betternether:cincinnasite_stairs, Cincinnasite Stairs
betternether:cincinnasite_slab_half:0, Cincinnasite Slab
betternether:cincinnasite_button, Cincinnasite Button
betternether:cincinnasite_plate, Cincinnasite Plate
betternether:cincinnasite_lantern, Cincinnasite Lantern
betternether:cincinnasite_tile_large, Large Cincinnasite Tile
betternether:cincinnasite_tile_small, Small Cincinnasite Tile
betternether:cincinnasite_carved, Cincinnasite Carved
betternether:nether_brick_tile_large, Large Nether Brick Tile
betternether:nether_brick_tile_small, Small Nether Brick Tile
betternether:cincinnasite_wall, Cincinnasite Wall
betternether:bone_block, Bone Block
betternether:bone_stairs, Bone Stairs
betternether:bone_slab_half:0, Bone Slab
betternether:bone_button, Bone Button
betternether:bone_plate, Bone Pressure Plate
betternether:cincinnasite_fire_bowl, Cincinnasite Fire Bowl
betternether:bone_wall, Bone Wall
betternether:nether_brick_wall, Nether Brick Wall
betternether:nether_brick_tile_slab_half:0, Small Nether Brick Tile Slab
betternether:nether_brick_tile_stairs, Small Nether Brick Tile Stairs
betternether:bone_mushroom, Bone Mushroom Spores
betternether:reeds_ladder, Reeds Ladder
betternether:cincinnasite_bricks_pillar, Cincinnasite Brick Pillar
betternether:bone_tile, Bone Tile
betternether:cincinnasite_pedestal, Cincinnasite Pedestal
betternether:pig_statue_01, Respawner Statue
betternether:cincinnasite_pot, Cincinnasite Pot
betternether:cincinnasite_frame, Cincinnasite Frame
betternether:quartz_glass, Quartz Glass
betternether:quartz_glass_framed, Framed Quartz Glass
betternether:quartz_stained_glass:0, Quartz Stained Glass White
betternether:quartz_stained_glass:1, Quartz Stained Glass Orange
betternether:quartz_stained_glass:2, Quartz Stained Glass Magenta
betternether:quartz_stained_glass:3, Quartz Stained Glass Light Blue
betternether:quartz_stained_glass:4, Quartz Stained Glass Yellow
betternether:quartz_stained_glass:5, Quartz Stained Glass Lime
betternether:quartz_stained_glass:6, Quartz Stained Glass Pink
betternether:quartz_stained_glass:7, Quartz Stained Glass Gray
betternether:quartz_stained_glass:8, Quartz Stained Glass Silver
betternether:quartz_stained_glass:9, Quartz Stained Glass Cyan
betternether:quartz_stained_glass:10, Quartz Stained Glass Purple
betternether:quartz_stained_glass:11, Quartz Stained Glass Blue
betternether:quartz_stained_glass:12, Quartz Stained Glass Brown
betternether:quartz_stained_glass:13, Quartz Stained Glass Green
betternether:quartz_stained_glass:14, Quartz Stained Glass Red
betternether:quartz_stained_glass:15, Quartz Stained Glass Black
betternether:cincinnasite_bars, Cincinnasite Bars
betternether:quartz_glass_pane, Quartz Glass Pane
betternether:quartz_glass_framed_pane, Framed Quartz Glass Pane
betternether:cincinnasite_forge, Cincinnasite Forge
betternether:netherrack_furnace, Netherrack Furnace
betternether:bone_reed_door, Bone-Reed Door
betternether:bone_cincinnasite_door, Bone-Cincinnasite Door
betternether:quartz_stained_glass_framed:0, Framed Quartz Stained Glass White
betternether:quartz_stained_glass_framed:1, Framed Quartz Stained Glass Orange
betternether:quartz_stained_glass_framed:2, Framed Quartz Stained Glass Magenta
betternether:quartz_stained_glass_framed:3, Framed Quartz Stained Glass Light Blue
betternether:quartz_stained_glass_framed:4, Framed Quartz Stained Glass Yellow
betternether:quartz_stained_glass_framed:5, Framed Quartz Stained Glass Lime
betternether:quartz_stained_glass_framed:6, Framed Quartz Stained Glass Pink
betternether:quartz_stained_glass_framed:7, Framed Quartz Stained Glass Gray
betternether:quartz_stained_glass_framed:8, Framed Quartz Stained Glass Silver
betternether:quartz_stained_glass_framed:9, Framed Quartz Stained Glass Cyan
betternether:quartz_stained_glass_framed:10, Framed Quartz Stained Glass Purple
betternether:quartz_stained_glass_framed:11, Framed Quartz Stained Glass Blue
betternether:quartz_stained_glass_framed:12, Framed Quartz Stained Glass Brown
betternether:quartz_stained_glass_framed:13, Framed Quartz Stained Glass Green
betternether:quartz_stained_glass_framed:14, Framed Quartz Stained Glass Red
betternether:quartz_stained_glass_framed:15, Framed Quartz Stained Glass Black
betternether:chest_of_drawers, tile.chest_of_drawers.name
betternether:black_apple, Black Apple
betternether:cincinnasite, Cincinnasite
betternether:cincinnasite_pickaxe, Cincinnasite Pickaxe
betternether:cincinnasite_pickaxe_diamond, Cincinnasite-Diamond Pickaxe
betternether:stalagnate_bowl, Stalagnate Bowl
betternether:stalagnate_bowl_wart, Wart Soup
betternether:stalagnate_bowl_mushroom, Mushroom Stew
betternether:stalagnate_bowl_apple, Black Apple
betternether:cincinnasite_axe, Cincinnasite Axe
betternether:cincinnasite_axe_diamond, Cincinnasite-Diamond Axe
biomesoplenty:grass:0, Musgo Espectral
biomesoplenty:grass:1, Pedra com Musgo
biomesoplenty:grass:2, Grama Argilosa
biomesoplenty:grass:3, Grama Arenosa
biomesoplenty:grass:4, Grama Lamaçenta
biomesoplenty:grass:5, Grama Originária
biomesoplenty:grass:6, Rocha do Nether com Musgo
biomesoplenty:grass:7, Grama com Flores
biomesoplenty:grass:8, Rocha do Nether Miceliana
biomesoplenty:dirt:8, Terra Argilosa Áspera
biomesoplenty:dirt:0, Terra Argilosa
biomesoplenty:dirt:9, Terra Arenosa Áspera
biomesoplenty:dirt:1, Terra Arenosa
biomesoplenty:dirt:10, Terra Lamaçenta Áspera
biomesoplenty:dirt:2, Terra Lamaçenta
biomesoplenty:grass_path:0, Caminho na Grama Argilosa
biomesoplenty:grass_path:1, Caminho na Grama Arenosa
biomesoplenty:grass_path:2, Caminho na Grama Lamaçenta
biomesoplenty:farmland_0:0, Terra Argilosa
biomesoplenty:farmland_0:1, Terra Arenosa
biomesoplenty:farmland_1:0, Terra Lamaçenta
biomesoplenty:white_sand:0, Areia Branca
biomesoplenty:white_sandstone:0, Arenito Branco
biomesoplenty:white_sandstone:1, Arenito Branco Talhado
biomesoplenty:white_sandstone:2, Arenito Branco Liso
biomesoplenty:white_sandstone_stairs:0, Escadas de Arenito Branco
biomesoplenty:dried_sand:0, Areia Seca
biomesoplenty:hard_ice:0, Gelo Endurecido
biomesoplenty:ash_block:0, Bloco de Cinzas
biomesoplenty:mud:0, Lama
biomesoplenty:flesh:0, Carne
biomesoplenty:crystal:0, Cristal Celestial
biomesoplenty:biome_block:0, Minério de Essência de Bioma
biomesoplenty:gem_ore:0, Minério de Ametista do End
biomesoplenty:gem_ore:1, Minério de Rubi
biomesoplenty:gem_ore:2, Minério de Peridoto
biomesoplenty:gem_ore:3, Minério de Topázio
biomesoplenty:gem_ore:4, Minério de Tanzanite
biomesoplenty:gem_ore:5, Minério de Malaquita
biomesoplenty:gem_ore:6, Minério de Safira
biomesoplenty:gem_ore:7, Minério de Âmbar
biomesoplenty:gem_block:0, Bloco de Ametista
biomesoplenty:gem_block:1, Bloco de Rubi
biomesoplenty:gem_block:2, Bloco de Peridoto
biomesoplenty:gem_block:3, Bloco de Topázio
biomesoplenty:gem_block:4, Bloco de Tanzanite
biomesoplenty:gem_block:5, Bloco de Malaquita
biomesoplenty:gem_block:6, Bloco de Safira
biomesoplenty:gem_block:7, Bloco de Âmbar
biomesoplenty:hive:0, Bloco de Colméia
biomesoplenty:hive:1, Bloco de Favo de Mel
biomesoplenty:hive:2, Bloco de Favo sem Mel
biomesoplenty:hive:3, Bloco de Favo com Mel
biomesoplenty:honey_block:0, Bloco de Mel
biomesoplenty:blue_fire:0, Blue Fire
biomesoplenty:bamboo_thatching:0, Palha de Bambu
biomesoplenty:mud_brick_block:0, Tijolos de Lama
biomesoplenty:mud_brick_stairs:0, Escadas de Tijolos de Lama
biomesoplenty:other_slab:0, Laje de Tijolos de Lama
biomesoplenty:other_slab:1, Laje de Arenito Branco
biomesoplenty:log_0:4, Madeira de Carvalho Sagrado
biomesoplenty:log_0:5, Madeira de Cerejeira
biomesoplenty:log_0:6, Madeira de Umbran
biomesoplenty:log_0:7, Madeira de Abeto
biomesoplenty:log_1:4, Madeira Etérea
biomesoplenty:log_1:5, Madeira Mágica
biomesoplenty:log_1:6, Madeira de Mangue
biomesoplenty:log_1:7, Madeira de Palmeira
biomesoplenty:log_2:4, Madeira Vermelha
biomesoplenty:log_2:5, Madeira de Salgueiro
biomesoplenty:log_2:6, Madeira de Pinho
biomesoplenty:log_2:7, Madeira Sangrenta
biomesoplenty:log_3:4, Madeira de Jacarandá
biomesoplenty:log_3:5, Madeira de Mogno
biomesoplenty:log_3:6, Madeira de Ébano
biomesoplenty:log_3:7, Madeira de Eucalipto
biomesoplenty:log_4:4, Caule de Flor Gigante
biomesoplenty:log_4:5, Madeira Morta
biomesoplenty:leaves_0:8, Folhas de Outono Amarelas
biomesoplenty:leaves_0:9, Folhas de Outono Laranjadas
biomesoplenty:leaves_0:10, Folhas de Bambu
biomesoplenty:leaves_0:11, Folhas Mágicas
biomesoplenty:leaves_1:8, Folhas de Umbran
biomesoplenty:leaves_1:9, Folhas Mortas
biomesoplenty:leaves_1:10, Folhas de Abeto
biomesoplenty:leaves_1:11, Folhas Etéreas
biomesoplenty:leaves_2:8, Folhas de Árvore Originária
biomesoplenty:leaves_2:9, Folhas de Cerejeira Rosa
biomesoplenty:leaves_2:10, Folhas de Cerejeira Branca
biomesoplenty:leaves_2:11, Folhas de Bordo
biomesoplenty:leaves_3:8, Folhas de Árvore Sangrenta
biomesoplenty:leaves_3:9, Folhas de Carvalho com Flores
biomesoplenty:leaves_3:10, Folhas de Jacarandá
biomesoplenty:leaves_3:11, Folhas de Carvalho Sagrado
biomesoplenty:leaves_4:8, Folhas de Mangue
biomesoplenty:leaves_4:9, Folhas de Palmeira
biomesoplenty:leaves_4:10, Folhas de Árvore de Madeira Vermelha
biomesoplenty:leaves_4:11, Folhas de Salgueiro
biomesoplenty:leaves_5:8, Folhas de Pinho
biomesoplenty:leaves_5:9, Folhas de Mogno
biomesoplenty:leaves_5:10, Folhas de Ébano
biomesoplenty:leaves_5:11, Folhas de Eucalipto
biomesoplenty:leaves_6:8, Pétala de Flor Vermelha Gigante
biomesoplenty:leaves_6:9, Pétala de Flor Amarela Gigante
biomesoplenty:planks_0:0, Tábuas de Madeira de Carvalho Sagrado
biomesoplenty:planks_0:1, Tábuas de Madeira de Cerejeira
biomesoplenty:planks_0:2, Tábuas de Madeira de Umbran
biomesoplenty:planks_0:3, Tábuas de Madeira de Abeto
biomesoplenty:planks_0:4, Tábuas de Madeira Etérea
biomesoplenty:planks_0:5, Tábuas de Madeira Mágica
biomesoplenty:planks_0:6, Tábuas de Madeira de Mangue
biomesoplenty:planks_0:7, Tábuas de Madeira de Palmeira
biomesoplenty:planks_0:8, Tábuas de Madeira Vermelha
biomesoplenty:planks_0:9, Tábuas de Madeira de Salgueiro
biomesoplenty:planks_0:10, Tábuas de Madeira de Pinho
biomesoplenty:planks_0:11, Tábuas de Madeira Sangrenta
biomesoplenty:planks_0:12, Tábuas de Madeira de Jacarandá
biomesoplenty:planks_0:13, Tábuas de Madeira de Mogno
biomesoplenty:planks_0:14, Tábuas de Madeira de Ébano
biomesoplenty:planks_0:15, Tábuas de Madeira de Eucalipto
biomesoplenty:sacred_oak_stairs:0, Escadas de Madeira de Carvalho Sagrado
biomesoplenty:cherry_stairs:0, Escadas de Cerejeira
biomesoplenty:umbran_stairs:0, Escadas de Madeira de Umbran
biomesoplenty:fir_stairs:0, Escadas de Madeira de Abeto
biomesoplenty:ethereal_stairs:0, Escadas Etéreas
biomesoplenty:magic_stairs:0, Escadas Mágicas
biomesoplenty:mangrove_stairs:0, Escadas de Mangue
biomesoplenty:palm_stairs:0, Escadas de Palmeira
biomesoplenty:redwood_stairs:0, Escadas de Madeira Vermelha
biomesoplenty:willow_stairs:0, Escadas de Salgueiro
biomesoplenty:pine_stairs:0, Escadas de Pinho
biomesoplenty:hellbark_stairs:0, Escadas de Árvore Sangrenta
biomesoplenty:jacaranda_stairs:0, Escadas de Jacarandá
biomesoplenty:mahogany_stairs:0, Escadas de Mogno
biomesoplenty:ebony_stairs:0, Escadas de Madeira de Ébano
biomesoplenty:eucalyptus_stairs:0, Escadas de Eucalipto
biomesoplenty:wood_slab_0:0, Laje de Madeira de Carvalho Sagrado
biomesoplenty:wood_slab_0:1, Laje de Cerejeira
biomesoplenty:wood_slab_0:2, Laje de Madeira de Umbran
biomesoplenty:wood_slab_0:3, Laje de Madeira de Abeto
biomesoplenty:wood_slab_0:4, Laje Etérea
biomesoplenty:wood_slab_0:5, Laje Mágica
biomesoplenty:wood_slab_0:6, Laje de Mangue
biomesoplenty:wood_slab_0:7, Laje de Palmeira
biomesoplenty:wood_slab_1:0, Laje de Madeira Vermelha
biomesoplenty:wood_slab_1:1, Laje de Salgueiro
biomesoplenty:wood_slab_1:2, Laje de Pinho
biomesoplenty:wood_slab_1:3, Laje de Árvore Sangrenta
biomesoplenty:wood_slab_1:4, Laje de Jacarandá
biomesoplenty:wood_slab_1:5, Laje de Mogno
biomesoplenty:wood_slab_1:6, Laje de Madeira de Ébano
biomesoplenty:wood_slab_1:7, Laje de Eucalipto
biomesoplenty:sacred_oak_fence:0, Cerca de Madeira de Carvalho Sagrado
biomesoplenty:cherry_fence:0, Cerca de Cerejeira
biomesoplenty:umbran_fence:0, Cerca de Madeira de Umbran
biomesoplenty:fir_fence:0, Cerca de Madeira de Abeto
biomesoplenty:ethereal_fence:0, Cerca Etérea
biomesoplenty:magic_fence:0, Cerca Mágica
biomesoplenty:mangrove_fence:0, Cerca de Mangue
biomesoplenty:palm_fence:0, Cerca de Palmeira
biomesoplenty:redwood_fence:0, Cerca de Madeira Vermelha
biomesoplenty:willow_fence:0, Cerca de Salgueiro
biomesoplenty:pine_fence:0, Cerca de Pinho
biomesoplenty:hellbark_fence:0, Cerca de Árvore Sangrenta
biomesoplenty:jacaranda_fence:0, Cerca de Jacarandá
biomesoplenty:mahogany_fence:0, Cerca de Mogno
biomesoplenty:ebony_fence:0, Cerca de Madeira de Ébano
biomesoplenty:eucalyptus_fence:0, Cerca de Eucalipto
biomesoplenty:sacred_oak_fence_gate:0, Portão de Madeira de Carvalho Sagrado
biomesoplenty:cherry_fence_gate:0, Portão de Cerejeira
biomesoplenty:umbran_fence_gate:0, Portão de Madeira de Umbran
biomesoplenty:fir_fence_gate:0, Portão de Madeira de Abeto
biomesoplenty:ethereal_fence_gate:0, Portão Etéreo
biomesoplenty:magic_fence_gate:0, Portão Mágico
biomesoplenty:mangrove_fence_gate:0, Portão de Mangue
biomesoplenty:palm_fence_gate:0, Portão de Palmeira
biomesoplenty:redwood_fence_gate:0, Portão de Madeira Vermelha
biomesoplenty:willow_fence_gate:0, Portão de Salgueiro
biomesoplenty:pine_fence_gate:0, Portão de Pinho
biomesoplenty:hellbark_fence_gate:0, Portão de Árvore Sangrenta
biomesoplenty:jacaranda_fence_gate:0, Portão de Jacarandá
biomesoplenty:mahogany_fence_gate:0, Portão de Mogno
biomesoplenty:ebony_fence_gate:0, Portão de Madeira de Ébano
biomesoplenty:eucalyptus_fence_gate:0, Portão de Eucalipto
biomesoplenty:sacred_oak_door, Porta de Carvalho Sagrado
biomesoplenty:cherry_door, Porta de Cerejeira
biomesoplenty:umbran_door, Porta de Umbran
biomesoplenty:fir_door, Porta de Madeira de Abeto
biomesoplenty:ethereal_door, Porta Etérea
biomesoplenty:magic_door, Porta Mágica
biomesoplenty:mangrove_door, Porta de Madeira de Mangue
biomesoplenty:palm_door, Porta de Madeira de Palmeira
biomesoplenty:redwood_door, Porta de Madeira Vermelha
biomesoplenty:willow_door, Porta de Madeira de Salgueiro
biomesoplenty:pine_door, Porta de Madeira de Pinho
biomesoplenty:hellbark_door, Porta de Madeira de Árvore Sangrenta
biomesoplenty:jacaranda_door, Porta de Jacarandá
biomesoplenty:mahogany_door, Porta de Madeira de Mogno
biomesoplenty:ebony_door, Porta de Madeira de Ébano
biomesoplenty:eucalyptus_door, Porta de Eucalipto
biomesoplenty:coral:0, Carvão Rosa
biomesoplenty:coral:1, Carvão Laranja
biomesoplenty:coral:2, Carvão Azul
biomesoplenty:coral:3, Carvão Brilhante
biomesoplenty:coral:4, Alga
biomesoplenty:seaweed:0, Erva Marinha
biomesoplenty:waterlily:0, Vitória Régia Média
biomesoplenty:waterlily:1, Vitória Régia Pequena
biomesoplenty:waterlily:2, Vitória Régia Minúscula
biomesoplenty:waterlily:3, Vitória Régia com Lótus
biomesoplenty:bamboo:0, Bambu
biomesoplenty:sapling_0:0, Muda de Outono Amarelo
biomesoplenty:sapling_0:1, Muda de Outono Laranjado
biomesoplenty:sapling_0:2, Muda de Bambu
biomesoplenty:sapling_0:3, Muda Mágica
biomesoplenty:sapling_0:4, Muda de Umbran
biomesoplenty:sapling_0:5, Muda de Árvore Morta
biomesoplenty:sapling_0:6, Muda de Abeto
biomesoplenty:sapling_0:7, Muda Etérea
biomesoplenty:sapling_1:0, Muda de Árvore Originária
biomesoplenty:sapling_1:1, Muda de Cerejeira Rosa
biomesoplenty:sapling_1:2, Muda de Cerejeira Branca
biomesoplenty:sapling_1:3, Muda de Bordo
biomesoplenty:sapling_1:4, Muda de Árvore Sangrenta
biomesoplenty:sapling_1:5, Muda de Carvalho com Flores
biomesoplenty:sapling_1:6, Muda de Jacarandá
biomesoplenty:sapling_1:7, Muda de Carvalho Sagrado
biomesoplenty:sapling_2:0, Muda de Mangue
biomesoplenty:sapling_2:1, Muda de Palmeira
biomesoplenty:sapling_2:2, Muda de Madeira Vermelha
biomesoplenty:sapling_2:3, Muda de Salgueiro
biomesoplenty:sapling_2:4, Muda de Pinho
biomesoplenty:sapling_2:5, Muda de Mogno
biomesoplenty:sapling_2:6, Muda de Ébano
biomesoplenty:sapling_2:7, Muda de Eucalipto
biomesoplenty:plant_0:0, Grama Curta
biomesoplenty:plant_0:1, Grama Média
biomesoplenty:plant_0:2, Arbusto
biomesoplenty:plant_0:3, Broto
biomesoplenty:plant_0:4, Hera Venenosa
biomesoplenty:plant_0:5, Arbusto de Frutas
biomesoplenty:plant_0:6, Arbusto
biomesoplenty:plant_0:7, Grama de Trigo
biomesoplenty:plant_0:8, Grama Úmida
biomesoplenty:plant_0:9, Tentáculos de Grama
biomesoplenty:plant_0:10, Trevos
biomesoplenty:plant_0:11, Folhas
biomesoplenty:plant_0:12, Folhas Secas
biomesoplenty:plant_0:13, Grama Morta
biomesoplenty:plant_0:14, Grama do Deserto
biomesoplenty:plant_0:15, Brotos do Deserto
biomesoplenty:plant_1:0, Grama das Dunas
biomesoplenty:plant_1:1, Planta Espectral
biomesoplenty:plant_1:2, Espinhos
biomesoplenty:plant_1:3, Arroz Selvagem
biomesoplenty:plant_1:4, Rabo-de-Gato
biomesoplenty:plant_1:5, Cana do Rio
biomesoplenty:plant_1:6, Cacto Pequeno
biomesoplenty:plant_1:7, Erva Daninha
